Date,Season,Home Team,Away Team,1,X,2,HG,AG,Result
01/04/17,2016,Levadeiakos,Veria,1.83,3.25,4.75,3.0,1.0,H
01/04/17,2016,Olympiakos,Platanias,1.22,5.75,13.0,2.0,1.0,H
02/04/17,2016,AEK,Panathinaikos,2.3,2.9,3.5,2.0,3.0,A
02/04/17,2016,Kerkyra,Iraklis,2.05,3.3,3.6,0.0,3.0,A
02/04/17,2016,Panetolikos,Asteras Tripolis,2.6,2.8,3.1,1.0,1.0,D
02/04/17,2016,Panionios,Atromitos,1.67,3.4,6.0,2.0,1.0,H
02/04/17,2016,PAOK,Larisa,1.18,6.5,15.0,2.0,0.0,H
05/04/17,2016,Atromitos,PAOK,4.6,3.4,1.73,0.0,2.0,A
05/04/17,2016,Iraklis,Levadeiakos,1.95,3.2,3.75,1.0,0.0,H
05/04/17,2016,Kerkyra,Olympiakos,15.0,6.0,1.17,0.0,2.0,A
05/04/17,2016,Larisa,Asteras Tripolis,2.5,2.7,3.1,1.0,4.0,A
05/04/17,2016,Veria,Giannina,2.4,3.0,2.9,3.0,0.0,H
05/04/17,2016,Xanthi,Panetolikos,1.4,3.9,8.0,3.0,0.0,H
06/04/17,2016,Panathinaikos,Panionios,1.55,3.6,5.75,1.0,0.0,H
06/04/17,2016,Platanias,AEK,3.8,3.3,1.85,0.0,2.0,A
09/04/17,2016,AEK,Kerkyra,1.11,8.0,23.0,5.0,0.0,H
09/04/17,2016,Asteras Tripolis,Xanthi,2.4,3.1,3.1,0.0,0.0,D
09/04/17,2016,Atromitos,Larisa,2.1,3.1,3.75,0.0,0.0,D
09/04/17,2016,Giannina,Iraklis,3.25,3.0,2.25,1.0,2.0,A
09/04/17,2016,Levadeiakos,Olympiakos,7.5,4.2,1.4,1.0,1.0,D
09/04/17,2016,Panetolikos,Veria,1.75,3.4,5.0,1.0,0.0,H
09/04/17,2016,Panionios,Platanias,1.55,3.6,5.75,1.0,1.0,D
09/04/17,2016,PAOK,Panathinaikos,1.73,3.5,4.33,3.0,0.0,H
23/04/17,2016,Iraklis,Panetolikos,1.4,4.75,6.0,2.0,1.0,H
23/04/17,2016,Kerkyra,Panionios,4.5,3.2,1.8,1.0,0.0,H
23/04/17,2016,Larisa,Xanthi,2.25,3.1,3.1,1.0,0.0,H
23/04/17,2016,Levadeiakos,AEK,3.8,3.2,1.91,0.0,2.0,A
23/04/17,2016,Olympiakos,Giannina,1.13,8.0,13.0,5.0,0.0,H
23/04/17,2016,Panathinaikos,Atromitos,1.36,4.75,6.5,1.0,0.0,H
23/04/17,2016,Platanias,PAOK,7.0,3.8,1.44,1.0,3.0,A
23/04/17,2016,Veria,Asteras Tripolis,9.5,4.75,1.29,4.0,3.0,H
30/04/17,2016,Asteras Tripolis,Iraklis,1.55,4.2,5.5,2.0,2.0,D
30/04/17,2016,Atromitos,Platanias,1.62,3.6,6.0,4.0,1.0,H
30/04/17,2016,Giannina,AEK,4.75,3.4,1.75,1.0,1.0,D
30/04/17,2016,Panathinaikos,Larisa,1.22,6.0,10.0,2.0,0.0,H
30/04/17,2016,Panetolikos,Olympiakos,7.5,4.5,1.4,0.0,2.0,A
30/04/17,2016,Panionios,Levadeiakos,1.57,4.0,5.5,1.0,3.0,A
30/04/17,2016,PAOK,Kerkyra,1.06,11.0,26.0,5.0,1.0,H
30/04/17,2016,Xanthi,Veria,1.18,6.5,10.0,3.0,0.0,H
19/08/17,2017,Asteras Tripolis,Giannina,1.7,3.4,5.5,1.0,2.0,A
19/08/17,2017,Olympiakos,Larisa,1.17,7.0,15.0,4.0,1.0,H
19/08/17,2017,Xanthi,Lamia,1.67,3.3,6.0,0.0,0.0,D
20/08/17,2017,AEK,Panetolikos,1.36,4.5,9.0,2.0,0.0,H
20/08/17,2017,Kerkyra,Panionios,3.75,3.1,2.1,0.0,1.0,A
20/08/17,2017,Levadeiakos,PAOK,6.0,4.0,1.53,0.0,0.0,D
20/08/17,2017,Platanias,Panathinaikos,4.2,3.1,2.0,1.0,1.0,D
21/08/17,2017,Atromitos,Apollon,1.75,3.25,5.25,1.0,1.0,D
26/08/17,2017,Lamia,Olympiakos,15.0,7.0,1.17,0.0,1.0,A
26/08/17,2017,Panetolikos,Atromitos,2.4,3.0,3.2,2.0,2.0,D
26/08/17,2017,Platanias,Xanthi,2.3,3.0,3.4,0.0,2.0,A
27/08/17,2017,Giannina,AEK,4.0,3.3,1.95,0.0,0.0,D
27/08/17,2017,Panathinaikos,Levadeiakos,1.17,7.0,15.0,0.0,0.0,D
27/08/17,2017,Panionios,Apollon,1.6,3.3,6.5,2.0,0.0,H
27/08/17,2017,PAOK,Kerkyra,1.07,8.5,21.0,3.0,1.0,H
28/08/17,2017,Larisa,Asteras Tripolis,2.9,3.0,2.6,1.0,1.0,D
09/09/17,2017,Asteras Tripolis,Lamia,1.55,3.3,8.5,1.0,3.0,A
09/09/17,2017,Atromitos,Giannina,2.0,3.1,4.2,0.0,0.0,D
09/09/17,2017,Xanthi,Olympiakos,9.0,4.2,1.4,1.0,1.0,D
10/09/17,2017,AEK,Larisa,1.2,6.0,15.0,4.0,0.0,H
10/09/17,2017,Kerkyra,Panathinaikos,7.0,3.5,1.57,1.0,0.0,H
10/09/17,2017,Levadeiakos,Platanias,2.25,3.1,3.3,1.0,1.0,D
10/09/17,2017,Panionios,Panetolikos,1.65,3.3,6.5,1.0,1.0,D
11/09/17,2017,Apollon,PAOK,10.0,4.33,1.36,0.0,0.0,D
16/09/17,2017,Levadeiakos,Xanthi,2.3,3.0,3.4,1.0,0.0,H
16/09/17,2017,Olympiakos,Asteras Tripolis,1.22,6.0,13.0,1.0,1.0,D
16/09/17,2017,PAOK,Panetolikos,1.17,6.5,19.0,1.0,0.0,H
17/09/17,2017,Lamia,AEK,15.0,5.0,1.25,0.0,1.0,A
17/09/17,2017,Larisa,Atromitos,3.0,3.0,2.5,0.0,0.0,D
17/09/17,2017,Panathinaikos,Apollon,1.25,5.5,12.0,1.0,0.0,H
17/09/17,2017,Platanias,Kerkyra,1.67,3.3,6.0,0.0,0.0,D
18/09/17,2017,Giannina,Panionios,2.5,3.0,3.0,1.0,1.0,D
23/09/17,2017,Apollon,Platanias,2.25,3.0,3.5,0.0,1.0,A
23/09/17,2017,Atromitos,Lamia,1.73,3.1,6.0,3.0,0.0,H
23/09/17,2017,Panetolikos,Panathinaikos,3.6,3.1,2.15,2.0,0.0,H
24/09/17,2017,AEK,Olympiakos,2.3,3.0,3.4,3.0,2.0,H
24/09/17,2017,Kerkyra,Levadeiakos,2.5,3.0,3.0,1.0,1.0,D
24/09/17,2017,Panionios,Larisa,1.62,3.2,7.5,4.0,1.0,H
24/09/17,2017,PAOK,Giannina,1.25,5.0,15.0,1.0,0.0,H
25/09/17,2017,Xanthi,Asteras Tripolis,2.1,3.1,3.75,0.0,0.0,D
30/09/17,2017,Larisa,PAOK,,,,1.0,1.0,D
30/09/17,2017,Panathinaikos,Giannina,,,,2.0,0.0,H
30/09/17,2017,Platanias,Panetolikos,,,,0.0,3.0,A
01/10/17,2017,Asteras Tripolis,AEK,,,,2.0,0.0,H
01/10/17,2017,Kerkyra,Xanthi,,,,0.0,2.0,A
01/10/17,2017,Levadeiakos,Apollon,,,,2.0,1.0,H
01/10/17,2017,Olympiakos,Atromitos,,,,0.0,1.0,A
02/10/17,2017,Lamia,Panionios,,,,1.0,0.0,H
14/10/17,2017,Atromitos,Asteras Tripolis,1.85,3.4,4.33,1.0,0.0,H
14/10/17,2017,Giannina,Platanias,1.8,3.4,4.75,3.0,1.0,H
14/10/17,2017,Panionios,Olympiakos,7.5,4.33,1.44,3.0,4.0,A
15/10/17,2017,Apollon,Kerkyra,1.95,3.25,4.1,0.0,0.0,D
15/10/17,2017,Panetolikos,Levadeiakos,1.83,3.25,4.75,0.0,1.0,A
15/10/17,2017,PAOK,Lamia,1.14,7.5,17.0,4.0,0.0,H
15/10/17,2017,Xanthi,AEK,4.2,3.25,1.91,1.0,1.0,D
16/10/17,2017,Panathinaikos,Larisa,1.22,5.5,15.0,2.0,1.0,H
21/10/17,2017,Kerkyra,Panetolikos,3.0,3.0,2.5,1.0,0.0,H
21/10/17,2017,Lamia,Panathinaikos,5.0,3.1,1.85,1.0,1.0,D
21/10/17,2017,Levadeiakos,Giannina,2.5,3.1,2.89,1.0,1.0,D
22/10/17,2017,Apollon,Xanthi,2.87,3.0,2.62,2.0,0.0,H
22/10/17,2017,Asteras Tripolis,Panionios,2.14,3.1,3.6,0.0,1.0,A
22/10/17,2017,Olympiakos,PAOK,1.85,3.5,4.2,1.0,0.0,H
22/10/17,2017,Platanias,Larisa,1.72,3.39,5.25,0.0,1.0,A
23/10/17,2017,AEK,Atromitos,1.36,4.33,9.5,0.0,1.0,A
28/10/17,2017,Giannina,Kerkyra,1.55,3.6,7.0,2.0,1.0,H
28/10/17,2017,Larisa,Levadeiakos,2.37,2.89,3.25,1.0,0.0,H
28/10/17,2017,Panathinaikos,Olympiakos,3.5,3.2,2.14,1.0,0.0,H
29/10/17,2017,Lamia,Platanias,2.2,3.1,3.5,2.0,0.0,H
29/10/17,2017,Panetolikos,Apollon,1.57,3.5,7.0,1.0,1.0,D
29/10/17,2017,Panionios,AEK,3.7,3.1,2.1,0.0,1.0,A
29/10/17,2017,Xanthi,Atromitos,2.35,3.0,3.29,0.0,2.0,A
30/10/17,2017,PAOK,Asteras Tripolis,1.3,4.75,12.0,2.0,0.0,H
04/11/17,2017,Asteras Tripolis,Panathinaikos,3.0,2.87,2.6,1.0,0.0,H
04/11/17,2017,Atromitos,Panionios,2.2,2.89,3.75,0.0,0.0,D
04/11/17,2017,Panetolikos,Xanthi,2.2,2.89,3.75,1.0,3.0,A
05/11/17,2017,AEK,PAOK,2.2,3.0,3.6,1.0,0.0,H
05/11/17,2017,Apollon,Giannina,2.5,2.87,3.2,4.0,3.0,H
05/11/17,2017,Kerkyra,Larisa,2.29,2.89,3.5,1.0,1.0,D
05/11/17,2017,Olympiakos,Platanias,1.16,7.0,15.0,5.0,1.0,H
06/11/17,2017,Levadeiakos,Lamia,1.9,3.1,4.5,0.0,0.0,D
18/11/17,2017,Lamia,Kerkyra,1.85,3.25,4.59,1.0,1.0,D
18/11/17,2017,Larisa,Apollon,2.1,3.0,4.0,1.0,0.0,H
18/11/17,2017,Olympiakos,Levadeiakos,1.09,9.0,26.0,2.0,1.0,H
19/11/17,2017,Giannina,Panetolikos,1.95,3.25,4.09,1.0,1.0,D
19/11/17,2017,Panathinaikos,AEK,2.2,3.2,3.39,1.0,1.0,D
19/11/17,2017,Platanias,Asteras Tripolis,2.14,3.0,3.75,0.0,3.0,A
19/11/17,2017,Xanthi,Panionios,2.5,3.0,3.0,2.0,0.0,H
20/11/17,2017,PAOK,Atromitos,1.39,4.2,9.5,2.0,1.0,H
25/11/17,2017,Apollon,Lamia,2.1,2.87,4.2,1.0,1.0,D
25/11/17,2017,Atromitos,Panathinaikos,2.45,2.87,3.25,1.0,1.0,D
25/11/17,2017,Giannina,Xanthi,2.29,3.0,3.39,1.0,1.0,D
26/11/17,2017,Asteras Tripolis,Levadeiakos,1.9,2.87,5.25,2.0,0.0,H
26/11/17,2017,Kerkyra,Olympiakos,12.0,5.5,1.25,1.0,3.0,A
26/11/17,2017,Panetolikos,Larisa,1.72,3.25,5.5,3.0,1.0,H
26/11/17,2017,Panionios,PAOK,4.75,3.2,1.85,2.0,2.0,D
27/11/17,2017,AEK,Platanias,1.16,7.0,15.0,3.0,0.0,H
02/12/17,2017,Asteras Tripolis,Kerkyra,1.64,3.29,6.0,4.0,0.0,H
02/12/17,2017,Olympiakos,Apollon,1.14,7.5,17.0,3.0,1.0,H
02/12/17,2017,Xanthi,PAOK,5.75,3.39,1.66,0.0,3.0,A
03/12/17,2017,Lamia,Panetolikos,2.45,2.89,3.29,2.0,2.0,D
03/12/17,2017,Larisa,Giannina,2.37,3.0,3.25,1.0,1.0,D
03/12/17,2017,Levadeiakos,AEK,6.0,3.25,1.66,0.0,2.0,A
03/12/17,2017,Panathinaikos,Panionios,1.6,3.39,7.0,0.0,1.0,A
04/12/17,2017,Platanias,Atromitos,4.0,3.1,2.04,1.0,3.0,A
09/12/17,2017,Larisa,Xanthi,2.7,2.87,2.89,1.0,0.0,H
09/12/17,2017,Panetolikos,Olympiakos,6.0,3.6,1.61,1.0,4.0,A
09/12/17,2017,Panionios,Platanias,1.5,3.79,7.5,2.0,1.0,H
10/12/17,2017,Apollon,Asteras Tripolis,3.0,2.87,2.6,1.0,3.0,A
10/12/17,2017,Atromitos,Levadeiakos,1.33,4.75,9.5,1.0,0.0,H
10/12/17,2017,Giannina,Lamia,1.75,3.29,5.25,1.0,1.0,D
10/12/17,2017,PAOK,Panathinaikos,1.39,4.0,10.0,4.0,0.0,H
11/12/17,2017,AEK,Kerkyra,1.1,9.0,21.0,3.0,1.0,H
16/12/17,2017,AEK,Apollon,1.12,8.0,19.0,0.0,0.0,D
16/12/17,2017,Kerkyra,Atromitos,3.25,3.2,2.25,1.0,3.0,A
16/12/17,2017,Platanias,PAOK,17.0,6.5,1.16,0.0,1.0,A
17/12/17,2017,Asteras Tripolis,Panetolikos,2.0,3.1,4.0,0.0,0.0,D
17/12/17,2017,Lamia,Larisa,2.29,3.0,3.29,0.0,2.0,A
17/12/17,2017,Olympiakos,Giannina,1.1,9.5,17.0,1.0,0.0,H
17/12/17,2017,Xanthi,Panathinaikos,2.37,3.1,3.1,1.0,1.0,D
18/12/17,2017,Levadeiakos,Panionios,2.7,3.0,2.7,2.0,1.0,H
06/01/18,2017,Panetolikos,AEK,5.75,3.5,1.64,1.0,4.0,A
06/01/18,2017,Panionios,Kerkyra,1.6,3.79,5.5,3.0,1.0,H
06/01/18,2017,PAOK,Levadeiakos,1.12,8.0,19.0,5.0,0.0,H
07/01/18,2017,Giannina,Asteras Tripolis,2.39,3.0,3.2,0.0,0.0,D
07/01/18,2017,Lamia,Xanthi,2.39,2.87,3.29,0.0,1.0,A
07/01/18,2017,Larisa,Olympiakos,9.5,4.0,1.39,0.0,3.0,A
07/01/18,2017,Panathinaikos,Platanias,1.36,4.5,9.0,2.0,0.0,H
08/01/18,2017,Apollon,Atromitos,3.1,3.2,2.35,0.0,3.0,A
13/01/18,2017,Apollon,Panionios,3.0,2.89,2.6,1.0,1.0,D
13/01/18,2017,Levadeiakos,Panathinaikos,3.39,3.1,2.25,3.0,2.0,H
13/01/18,2017,Xanthi,Platanias,1.44,4.0,8.5,3.0,2.0,H
14/01/18,2017,AEK,Giannina,1.25,5.25,13.0,3.0,1.0,H
14/01/18,2017,Asteras Tripolis,Larisa,1.75,3.29,5.25,3.0,1.0,H
14/01/18,2017,Atromitos,Panetolikos,1.57,3.6,6.5,0.0,1.0,A
14/01/18,2017,Kerkyra,PAOK,17.0,8.5,1.12,0.0,3.0,A
15/01/18,2017,Olympiakos,Lamia,1.12,8.0,19.0,2.0,0.0,H
20/01/18,2017,Larisa,AEK,7.0,3.75,1.53,0.0,0.0,D
20/01/18,2017,Panathinaikos,Kerkyra,1.33,4.75,10.0,4.0,0.0,H
20/01/18,2017,Platanias,Levadeiakos,2.1,3.0,4.0,1.0,0.0,H
21/01/18,2017,Giannina,Atromitos,2.7,2.87,2.87,2.0,2.0,D
21/01/18,2017,Lamia,Asteras Tripolis,2.75,2.79,2.89,1.0,0.0,H
21/01/18,2017,Olympiakos,Xanthi,1.18,5.75,19.0,3.0,0.0,H
21/01/18,2017,Panetolikos,Panionios,2.75,2.79,2.87,1.0,1.0,D
21/01/18,2017,PAOK,Apollon,1.11,8.5,21.0,3.0,0.0,H
27/01/18,2017,AEK,Lamia,1.12,8.5,17.0,2.0,0.0,H
27/01/18,2017,Apollon,Panathinaikos,2.6,3.0,2.89,0.0,0.0,D
27/01/18,2017,Kerkyra,Platanias,2.54,2.87,3.1,2.0,0.0,H
28/01/18,2017,Asteras Tripolis,Olympiakos,6.0,4.0,1.53,1.0,1.0,D
28/01/18,2017,Atromitos,Larisa,1.55,3.79,6.25,1.0,0.0,H
28/01/18,2017,Panetolikos,PAOK,7.5,4.09,1.44,0.0,1.0,A
28/01/18,2017,Panionios,Giannina,1.83,3.39,4.5,0.0,1.0,A
28/01/18,2017,Xanthi,Levadeiakos,1.66,3.39,5.75,2.0,1.0,H
03/02/18,2017,Asteras Tripolis,Xanthi,1.8,3.29,4.75,1.0,1.0,D
03/02/18,2017,Larisa,Panionios,2.5,3.0,3.0,0.0,0.0,D
03/02/18,2017,Panathinaikos,Panetolikos,1.53,3.75,7.0,0.0,0.0,D
04/02/18,2017,Giannina,PAOK,7.0,4.0,1.5,1.0,3.0,A
04/02/18,2017,Lamia,Atromitos,2.75,2.89,2.6,1.0,1.0,D
04/02/18,2017,Levadeiakos,Kerkyra,1.8,3.25,5.0,2.0,0.0,H
04/02/18,2017,Olympiakos,AEK,1.75,3.29,5.25,1.0,2.0,A
05/02/18,2017,Platanias,Apollon,2.14,3.0,3.75,1.0,1.0,D
10/02/18,2017,Giannina,Panathinaikos,2.25,3.0,3.0,2.0,1.0,H
10/02/18,2017,Panionios,Lamia,1.64,3.29,5.0,1.0,0.0,H
10/02/18,2017,Xanthi,Kerkyra,1.5,3.6,6.0,1.0,1.0,D
11/02/18,2017,AEK,Asteras Tripolis,1.28,4.33,10.0,1.0,0.0,H
11/02/18,2017,Apollon,Levadeiakos,1.95,3.1,3.5,1.0,1.0,D
11/02/18,2017,Atromitos,Olympiakos,3.75,3.25,1.83,2.0,2.0,D
11/02/18,2017,Panetolikos,Platanias,1.53,3.5,6.0,3.0,0.0,H
12/02/18,2017,PAOK,Larisa,,,,3.0,0.0,H
17/02/18,2017,Asteras Tripolis,Atromitos,2.37,2.79,3.5,0.0,1.0,A
17/02/18,2017,Kerkyra,Apollon,2.29,2.89,3.5,2.0,0.0,H
17/02/18,2017,Lamia,PAOK,10.0,4.33,1.36,0.0,2.0,A
18/02/18,2017,AEK,Xanthi,1.33,4.5,11.0,4.0,0.0,H
18/02/18,2017,Levadeiakos,Panetolikos,2.6,2.79,3.1,1.0,2.0,A
18/02/18,2017,Olympiakos,Panionios,1.22,5.5,15.0,1.0,0.0,H
18/02/18,2017,Platanias,Giannina,2.45,2.89,3.25,0.0,3.0,A
19/02/18,2017,Larisa,Panathinaikos,3.1,2.75,2.62,0.0,1.0,A
24/02/18,2017,Giannina,Levadeiakos,1.5,3.75,8.0,0.0,0.0,D
24/02/18,2017,Panathinaikos,Lamia,1.39,4.09,9.5,2.0,0.0,H
24/02/18,2017,Panionios,Asteras Tripolis,1.95,3.2,4.2,0.0,0.0,D
25/02/18,2017,Larisa,Platanias,1.83,3.25,4.75,1.0,0.0,H
25/02/18,2017,Panetolikos,Kerkyra,1.53,3.6,7.5,1.0,0.0,H
25/02/18,2017,PAOK,Olympiakos,1.7,3.39,5.5,0.0,3.0,A
25/02/18,2017,Xanthi,Apollon,1.8,3.2,5.0,2.0,0.0,H
26/02/18,2017,Atromitos,AEK,3.5,3.1,2.2,1.0,1.0,D
03/03/18,2017,Atromitos,Xanthi,1.53,3.75,6.5,1.0,0.0,H
03/03/18,2017,Kerkyra,Giannina,2.75,3.0,2.75,1.0,1.0,D
03/03/18,2017,Platanias,Lamia,2.45,2.87,3.29,1.0,2.0,A
04/03/18,2017,AEK,Panionios,1.3,4.5,11.0,1.0,0.0,H
04/03/18,2017,Asteras Tripolis,PAOK,8.0,3.75,1.44,3.0,2.0,H
04/03/18,2017,Levadeiakos,Larisa,2.62,2.87,2.87,2.0,1.0,H
04/03/18,2017,Olympiakos,Panathinaikos,1.36,4.2,10.0,1.0,1.0,D
05/03/18,2017,Apollon,Panetolikos,2.2,3.0,3.5,2.0,1.0,H
10/03/18,2017,Larisa,Kerkyra,1.95,3.29,4.0,0.0,0.0,D
10/03/18,2017,Panathinaikos,Asteras Tripolis,2.04,3.25,3.75,1.0,1.0,D
10/03/18,2017,Panionios,Atromitos,2.89,3.0,2.6,2.0,2.0,D
11/03/18,2017,Lamia,Levadeiakos,1.66,3.6,5.25,1.0,1.0,D
11/03/18,2017,PAOK,AEK,1.64,3.75,5.25,0.0,3.0,A
11/03/18,2017,Platanias,Olympiakos,10.0,6.0,1.25,0.0,4.0,A
11/03/18,2017,Xanthi,Panetolikos,2.1,3.25,3.5,1.0,0.0,H
31/03/18,2017,Atromitos,PAOK,5.0,3.5,1.72,0.0,2.0,A
31/03/18,2017,Levadeiakos,Olympiakos,8.5,4.33,1.39,1.0,1.0,D
31/03/18,2017,Panetolikos,Giannina,2.0,3.1,4.2,1.0,0.0,H
01/04/18,2017,AEK,Panathinaikos,1.39,4.0,10.0,3.0,0.0,H
01/04/18,2017,Apollon,Larisa,2.0,3.0,4.33,3.0,0.0,H
01/04/18,2017,Kerkyra,Lamia,2.25,2.87,3.7,0.0,0.0,D
01/04/18,2017,Panionios,Xanthi,2.0,3.0,4.33,0.0,0.0,D
02/04/18,2017,Asteras Tripolis,Platanias,1.25,5.25,13.0,4.0,0.0,H
04/04/18,2017,Giannina,Apollon,2.0,3.2,4.0,0.0,1.0,A
14/04/18,2017,Lamia,Apollon,4.33,1.5,4.5,0.0,0.0,D
14/04/18,2017,Levadeiakos,Asteras Tripolis,3.39,3.1,2.14,1.0,0.0,H
14/04/18,2017,PAOK,Panionios,1.12,8.0,19.0,3.0,1.0,H
15/04/18,2017,Larisa,Panetolikos,1.95,3.1,4.2,4.0,2.0,H
15/04/18,2017,Panathinaikos,Atromitos,2.7,3.0,2.6,1.0,0.0,H
15/04/18,2017,Platanias,AEK,17.0,9.0,1.08,0.0,1.0,A
15/04/18,2017,Xanthi,Giannina,2.0,3.0,4.2,3.0,0.0,H
16/04/18,2017,Olympiakos,Kerkyra,1.16,6.5,13.0,5.0,1.0,H
22/04/18,2017,AEK,Levadeiakos,1.08,8.0,21.0,2.0,0.0,H
22/04/18,2017,Apollon,Olympiakos,7.5,4.33,1.39,1.0,0.0,H
22/04/18,2017,Atromitos,Platanias,1.12,7.0,15.0,4.0,1.0,H
22/04/18,2017,Giannina,Larisa,1.6,3.6,5.25,0.0,0.0,D
22/04/18,2017,Kerkyra,Asteras Tripolis,3.6,3.1,2.04,1.0,3.0,A
22/04/18,2017,Panetolikos,Lamia,2.2,3.0,3.25,1.0,0.0,H
22/04/18,2017,Panionios,Panathinaikos,2.25,3.2,3.0,0.0,3.0,A
22/04/18,2017,PAOK,Xanthi,1.19,6.5,9.5,2.0,1.0,H
29/04/18,2017,Asteras Tripolis,Apollon,1.16,7.0,15.0,2.0,1.0,H
29/04/18,2017,Kerkyra,AEK,13.0,6.5,1.19,0.0,0.0,D
29/04/18,2017,Lamia,Giannina,,,,2.0,1.0,H
29/04/18,2017,Levadeiakos,Atromitos,4.75,3.5,1.8,0.0,1.0,A
29/04/18,2017,Olympiakos,Panetolikos,1.28,5.0,11.0,4.0,0.0,H
29/04/18,2017,Panathinaikos,PAOK,6.0,3.75,1.57,0.0,3.0,A
29/04/18,2017,Platanias,Panionios,6.0,4.0,1.55,1.0,2.0,A
29/04/18,2017,Xanthi,Larisa,1.28,4.75,13.0,1.0,0.0,H
05/05/18,2017,Apollon,AEK,5.0,3.6,1.61,0.0,1.0,A
05/05/18,2017,Atromitos,Kerkyra,1.12,7.0,17.0,4.0,0.0,H
05/05/18,2017,Larisa,Lamia,1.6,3.75,5.0,1.0,1.0,D
05/05/18,2017,PAOK,Platanias,1.02,13.0,41.0,3.0,0.0,H
06/05/18,2017,Giannina,Olympiakos,4.33,3.5,1.72,3.0,0.0,H
06/05/18,2017,Panetolikos,Asteras Tripolis,4.33,3.5,1.72,0.0,2.0,A
06/05/18,2017,Panionios,Levadeiakos,1.57,3.75,5.25,2.0,0.0,H
07/05/18,2017,Panathinaikos,Xanthi,2.5,3.1,2.7,1.0,2.0,A
25/08/2018,2018,AEK,Giannina,1.36,4.33,10.0,2.0,0.0,H
25/08/2018,2018,Apollon,Larisa,2.3,3.0,3.4,0.0,1.0,A
25/08/2018,2018,Panetolikos,Atromitos,3.0,3.0,2.5,1.0,2.0,A
25/08/2018,2018,PAOK,Asteras Tripolis,1.2,6.0,15.0,1.0,0.0,H
26/08/2018,2018,Olympiakos,Levadeiakos,1.14,7.5,19.0,1.0,0.0,H
26/08/2018,2018,Panionios,OFI Crete,2.0,3.3,3.8,2.0,2.0,D
26/08/2018,2018,Xanthi,Panathinaikos,2.0,3.0,4.33,0.0,1.0,A
27/08/2018,2018,Lamia,Aris,2.45,2.9,3.2,0.0,3.0,A
01/09/2018,2018,Asteras Tripolis,AEK,4.0,3.1,2.05,0.0,1.0,A
01/09/2018,2018,Atromitos,Xanthi,1.75,3.3,5.25,0.0,0.0,D
01/09/2018,2018,Panathinaikos,Lamia,1.57,3.5,7.0,3.0,1.0,H
02/09/2018,2018,Aris,Larisa,1.66,3.4,6.0,2.0,0.0,H
02/09/2018,2018,Olympiakos,Giannina,1.25,5.25,13.0,5.0,0.0,H
02/09/2018,2018,Panionios,PAOK,8.0,3.8,1.45,0.0,1.0,A
03/09/2018,2018,Levadeiakos,Apollon,2.3,3.0,3.4,1.0,0.0,H
03/09/2018,2018,Panetolikos,OFI Crete,2.3,2.9,3.5,2.0,1.0,H
15/09/2018,2018,AEK,Panionios,1.36,4.5,9.5,4.0,0.0,H
15/09/2018,2018,Apollon,Giannina,2.37,2.9,3.4,1.0,2.0,A
15/09/2018,2018,OFI Crete,PAOK,9.0,4.2,1.4,1.0,3.0,A
16/09/2018,2018,Atromitos,Lamia,1.33,4.5,11.0,1.0,0.0,H
16/09/2018,2018,Larisa,Panathinaikos,2.87,2.87,2.7,1.0,3.0,A
16/09/2018,2018,Olympiakos,Asteras Tripolis,1.36,4.5,9.0,2.0,1.0,H
16/09/2018,2018,Xanthi,Panetolikos,2.0,3.1,4.2,1.0,1.0,D
17/09/2018,2018,Aris,Levadeiakos,1.55,3.5,7.5,2.0,0.0,H
22/09/2018,2018,Asteras Tripolis,Apollon,1.44,3.6,10.0,2.0,0.0,H
22/09/2018,2018,Atromitos,Larisa,1.6,3.4,7.0,2.0,0.0,H
22/09/2018,2018,Giannina,Aris,3.1,3.2,2.37,1.0,0.0,H
23/09/2018,2018,Panathinaikos,Levadeiakos,1.55,3.6,7.0,3.0,0.0,H
23/09/2018,2018,PAOK,AEK,1.8,3.5,4.5,2.0,0.0,H
23/09/2018,2018,Xanthi,OFI Crete,2.04,3.2,3.75,3.0,0.0,H
24/09/2018,2018,Panetolikos,Lamia,1.8,3.3,4.75,2.0,2.0,D
24/09/2018,2018,Panionios,Olympiakos,7.5,4.0,1.44,0.0,1.0,A
29/09/2018,2018,Larisa,Panetolikos,2.35,3.0,3.2,1.0,0.0,H
29/09/2018,2018,OFI Crete,AEK,5.0,3.4,1.72,0.0,3.0,A
29/09/2018,2018,Panathinaikos,Giannina,1.64,3.5,5.5,2.0,1.0,H
30/09/2018,2018,Apollon,Panionios,2.87,3.2,2.45,0.0,2.0,A
30/09/2018,2018,Aris,Asteras Tripolis,2.1,3.0,3.8,2.0,0.0,H
30/09/2018,2018,Levadeiakos,Atromitos,3.5,3.0,2.2,0.0,2.0,A
30/09/2018,2018,Olympiakos,PAOK,2.14,3.3,3.3,0.0,1.0,A
01/10/2018,2018,Lamia,Xanthi,2.54,2.87,3.0,0.0,0.0,D
06/10/2018,2018,Asteras Tripolis,Panathinaikos,2.37,3.1,3.1,1.0,1.0,D
06/10/2018,2018,Panetolikos,Levadeiakos,2.04,3.0,4.2,2.0,1.0,H
06/10/2018,2018,Panionios,Aris,2.4,3.0,3.2,1.0,0.0,H
07/10/2018,2018,AEK,Olympiakos,2.6,3.0,2.9,1.0,1.0,D
07/10/2018,2018,Atromitos,Giannina,1.57,3.4,7.5,1.0,0.0,H
